,,,,,,,,,
NUM,ET VOL,DATE,PROPOSER,SOLVERS,ET VOL,DATE,MQ VOL,TYPE,
15854,58,Sep 05,R. Tucker,C.M. Ross,58,Nov 05,84,41,
15855,58,Sep 05,D. Biddle,C.E. Youngman,64,May 11,95,44,
15856,58,Sep 05,Prof. Cochez,"Henry Riddell
W.J. Greenstreet
H.M. Taylor
C.M. Ross","58
58
58
58","Dec 05
Dec 05
Dec 05
Dec 05","84
84
84
84",44,
15857,58,Sep 05,Prof. Neuberg,,,,,44,
15858,58,Oct 05,W.J. Dobbs,,,,,41,
15859,58,Oct 05,A.E. Mitchell,A.E. Mitchell,xx,xx,85,8,
15860,58,Oct 05,E.J. Nanson,"Thomas Muir
Henry Riddell
A.M. Nesbitt
R.J. Whitaker
C.M. Ross
M.V. Armachalan
Kela Deva Rau","59
59
59
59
59
59
59","Aug 06
Aug 06
Aug 06
Aug 06
Aug 06
Aug 06
Aug 06","86
86
86
86
86
86
86",22,
15861,58,Oct 05,Alexander Holm,B. Krishnamachari,xx,xx,85,9,
15862,58,Oct 05,F.N. Mayers,,,,,9,
15863,58,Oct 05,D. Biddle,A. Cunningham,xx,xx,85,9,
15864,58,Oct 05,R.W.D. Christie,R.W.D. Christie,xx,xx,84,9,
15865,58,Oct 05,J.J. Barniville,"C.M. Ross
F.W. Reeves","xx
xx","xx
xx","85
85",64,
15866,58,Oct 05,H.L. Orchard,"Akhrur Engineer
B. Krishnamachari","59
59","Jan 06
Jan 06","85
85",61,
15867,58,Oct 05,K.J. Sanjána,A. Cunningham,59,Feb 06,85,28,
15868,58,Oct 05,Prof. Neuberg,,,,,10,
15869,58,Oct 05,E.J. Nanson,,,,,46,
15870,58,Oct 05,Prof. Neuberg,"Henry Riddell
C.M. Ross
H.L. Trachtenberg","59
59
59","Jul 06
Jul 06
Jul 06","86
86
86",44,
15871,58,Oct 05,K.J. Sanjána,"W.J. Dobbs
H.L. Trachtenberg","58
58","Dec 05
Dec 05","84
84",45,
15872,58,Oct 05,W.H.L.,,,,,45,
15873,58,Oct 05,A.M. Nesbitt,"R.F. Davis
C.M. Ross","59
59","Apr 06
Apr 06","85
85",41,
15874,58,Oct 05,N. Parameswara Menon,"R.J. Whitaker
M.V. Arunachalan
N.P. Menon","60
60
xx","Jul 07
Jul 07
xx","88
88
88",41,
15875,58,Oct 05,Prof. Cochez,"I. Arnold
H.L. Trachtenberg","59
59","Feb 06
Feb 06","85
85",47,
15876,58,Nov 05,D. Biddle,,,,,11,
15877,58,Nov 05,P.E.B. Jourdain,P.E.B. Jourdain,59,Apr 06,85,17,
15878,58,Nov 06,A. Cunningham,A. Cunningham,xx,xx,85,9,
15879,58,Nov 05,C.E. Youngman,C.E. Youngman,xx,xx,86,8,
15880,58,Nov 05,E.J. Nanson,"E.J. Nanson
R.F. Davis
F.W. Reeves
A.M. Nesbitt
C. Searle","59
59
59
59
59","Mar 06
Mar 06
Mar 06
Mar 06
Mar 06","85
85
85
85
58",25,
15881,58,Nov 06,R.W.D. Christie,"A. Cunningham
A. Holm","59
59","Jan 06
Jan 06","85
85",9,
15882,58,Nov 05,A. Holm,A. Holm,59,Mar 06,85,9,
15883,58,Nov 05,H.L. Orchard,"R.W.D. Christie
F.W. Reeves
A.M. Nesbitt
H.L. Trachtenberg
C.M. Ross","59
59
59
59
59","Feb 06
Feb 06
Feb 06
Feb 06
Feb 06","85
85
85
85
85",61,
15884,58,Nov 06,J.J. Barniville,"C.M. Ross
K.J. Sanjána","xx
xx","xx
xx","85
85",64,
15885,58,Nov 05,W.F. Beard,"R.F. Davis
C.M. Ross
W.F. Beard
H.L. Trachtenberg
S. Ganguli
R.J. Whitaker","xx
xx
xx
xx
xx
xx","xx
xx
xx
xx
xx
xx","85
85
85
85
85
85",22,
15886,58,Nov 05,E.J. Nanson,"J. Cullen
H.M. Taylor","xx
xx","xx
xx","85
85",46,
15887,58,Nov 06,F. Rogel,C.E. Youngman,60,Jan 07,87,45,
15888,58,Nov 05,W. Austin Sleigh,"R.F. Davis
W.A. Sleigh","59
59","Feb 06
Feb 06","85
85",41,
15889,58,Nov 05,Saradakanta Ganguli,"H.L. Trachtenberg
F.W. Reeves
S. Ganguli","59
59
59","Feb 06
Feb 06
Feb 06","85
85
85",48,
15890,58,Nov 06,Prof. Neuberg,"C.E. Youngman
H.L. Trachtenberg","59
59","Oct 06
Oct 06","86
86",41,
15891,58,Nov 05,K.J. Sanjána,D. Biddle,59,Jan 06,85,41,
15892,58,Nov 05,Prof. Cochez,"R.F. Davis
Henry Riddell
Theodore Hay
R.J. Whitaker
H.L. Trachtenberg","59
59
59
59
59","May 06
May 06
May 06
May 06
May 06","85
85
85
85
85",47,
15893,58,Nov 06,c.b. A.E. Davies,"C. Searle
B.C. Wallis
R.F. Davis
R.J. Whitaker","xx
xx
xx
xx","xx
xx
xx
xx","85
85
85
85",2,
15894,58,Dec 05,"Prince C de Polignac
[Corrected ET Jan 06]",D.M.Y. Sommerville,59,Feb 06,85,11,
15895,58,Dec 05,B. Krishnamachari,,,,,22,
15896,58,Dec 05,H. Bateman,H. Bateman,59,Apr 06,85,11,
15897,58,Dec 05,J. Cullen,A. Cunningham,xx,xx,85,9,
15898,58,Dec 05,A. Cunningham,A. Cunningham,59,Mar 06,85,9,
15899,58,Dec 05,R.W.D. Christie,A. Cunningham,xx,xx,85,9,
,,,,,,,,,
,,,,,,,,,
NUM,ET VOL,DATE,PROPOSER,SOLVERS,ET VOL,DATE,MQ VOL,TYPE,
15900,58,Dec 05,A. Holm,A. Holm,xx,xx,85,9,
15901,58,Dec 05,K.J. Sanjána,S. Ganguli,59,Mar 06,85,61,
15902,58,Dec 05,A.M. Nesbitt,,,,,10,
15903,58,Dec 05,Com by R.W. Genese,"D.M.Y. Sommerville
H.L. Trachtenberg
J. Blaikie
F.W. Reeves","59
59
59
59","Feb 06
Feb 06
Feb 06
Feb 06","85
85
85
85",10,
15904,58,Dec 05,S.C. Bagchi,H.L. Trachtenberg,59,May 06,85,25,
15905,58,Dec 05,W.F. Beard,"C.E. Youngman
W.F. Beard","xx
xx","xx
xx","85
85",41,
15906,58,Dec 05,D. Biddle,"D.M.Y. Sommerville
H.L. Trachtenberg
R.J. Whitaker
C.M. Ross","59
59
59
59","Apr 06
Apr 06
Apr 06
Apr 06","85
85
85
85",41,
15907,58,Dec 05,C.E. Youngman,,,,,79,
15908,58,Dec 05,Prof. Neuberg,"H.L. Trachtenberg
C.M. Ross
C. Searle","59
59
59","Feb 06
Feb 06
Feb 06","85
85
85",44,
15909,58,Dec 05,H.L. Trachtenberg,"A.M. Nesbitt
W.A. Sleigh
S. Ganguli
F.W. Reeves
R.J. Whitaker
H.L. Trachtenberg
C.M. Ross","60
60
60
60
60
xx
xx","Feb 07
Feb 07
Feb 07
Feb 07
Feb 07
xx
xx","87
87
87
87
87
87
87",48,
15910,58,Dec 05,E.J. Nanson,"H.L. Trachtenberg
H.M. Taylor","xx
xx","xx
xx","85
85",48,
15911,58,Dec 05,"K.S. Patrachan
[Corrected ET Apr 06]",,,,,48,
15912,59,Jan 06,J.J. Barniville,"W.E. Harrison
C.M. Ross","59
59","Mar 06
Mar 06","85
xx",64,
15913,59,Jan 06,Thomas Muir,T. Muir,59,Mar 06,85,25,
15914,59,Jan 06,A. Cunningham,A. Cunningham,xx,xx,85,28,
15915,59,Jan 06,R.W.D. Christie,,,,,28,
15916,59,Jan 06,Solidus,"A. Cunningham
Solidus","59
59","Jun 06
Jul 06","85
86",22,
15917,59,Jan 06,D. Biddle,,,,,9,
15918,59,Jan 06,T. Stuart,,,,,22,
15919,59,Jan 06,V. Ramaswami Aiyar,,,,,62,
15920,59,Jan 06,Prof. Neuberg,"S.C. Bagchi
C.M. Ross","59
59","May 06
May 06","85
85",44,
15921,59,Jan 06,A.M. Nesbitt,"J. Blaikie
Henry Riddell
K.J. Sanjána
A.M. Nesbitt","59
59
59
59","Apr 06
Apr 06
Apr 06
Apr 06","85
85
85
85",41,
15922,59,Jan 06,E.J. Nanson,"W.H. Blythe
A.M. Nesbitt","59
59","May 06
May 06","85
85",45,
15923,59,Jan 06,C.E. Youngman,C.E. Youngman,xx,xx,95,48,
15924,59,Jan 06,E.J. Nanson,,,,,45,
15925,59,Jan 06,D.M.Y. Sommerville,"A.M. Nesbitt
D.M.Y. Sommerville (2 Sols)","xx
xx","xx
xx","85
85",41,
15926,59,Jan 06,H.L. Trachtenberg,Henry Riddell,59,Oct 06,86,47,
15927,59,Jan 06,W.F. Beard,Henry Riddell,xx,xx,85,41,
15928,59,Jan 06,R.W. Genese,"W.J. Dobbs
Henry Riddell
C.M. Ross","59
xx
xx","Jun 06xx
xx","85
85
85",41,
15929,59,Jan 06,K.J. Sanjána,Henry Riddell,60,Jan 07,87,41,
15930,59,Feb 06,E.J. Nanson,,,,,51,
15931,59,Feb 06,Prof. Neuberg,,,,,52,
15932,59,Feb 06,AM. Nesbitt,,,,,8,
15933,59,Feb 06,R.W.D. Christie,"F.N. Mayers
A. Cunningham","59
59","Apr 07
Apr 07","85
85",9,
15934,59,Feb 06,A. Holm,A. Holm,xx,xx,86,9,
15935,59,Feb 06,C.E. Williams,,,,,10,
15936,59,Feb 06,J.J. Barniville,"C.M. Ross
F.W. Reeves","xx
xx","xx
xx","86
86",9,
15937,59,Feb 06,H.L. Orchard,,,,,61,
15938,59,Feb 06,D. Biddle,,,,,14,
15939,59,Feb 06,R.W. Genese,,,,,46,
15940,59,Feb 06,A.M. Nesbitt,"S. Ganguli
E.J. Nanson","xx
xx","xx
xx","85
87",41,
15941,59,Feb 06,T. Stuart,,,,,44,
15942,59,Feb 06,W.F. Beard,"A. Sleigh
W.F. Beard
G.G. Morrice
L.B. Benay
A. Ganguli
C.M. Ross","59
59
59
59
59
59","May 06
May 06
May 06
May 06
May 06
May 06","85
85
85
85
85
85",48,
15943,59,Feb 06,Apollonius,"W.J. Greenstreet
Apollonius
F.H. Peachell
S. Ganguli","xx
xx
xx
xx","xx
xx
xx
xx","85
85
85
85",44,
15944,59,Feb 06,Franz Rogel,C.E. Youngman,60,Jan 07,87,45,
15945,59,Feb 06,C.E. Youngman,"A.W.T.
R.F. Davis","59
xx","Jun 06
xx","85
85",48,
15946,59,Feb 06,R.F. Davis,W.F. Beard,59,Jun 06,85,41,
15947,59,Feb 06,K.J. Sanjána,W.A. Sleigh,59,Oct 06,86,3,
15948,59,Mar 06,D.M.Y. Sommerville,D.M.Y. Sommerville,59,May 06,85,5,
15949,59,Mar 06,C. Bickerdike,Ernest W. Hill,60,Jan 07,87,17,
,,,,,,,,,
,,,,,,,,,
NUM,ET VOL,DATE,PROPOSER,SOLVERS,ET VOL,DATE,MQ VOL,TYPE,
15950,59,Mar 06,E.J. Nanson,E.J. Nanson,59,Jun 06,85,22,
15951,59,Mar 06,A.M. Nesbitt,"F.N. Mayers
D.M.Y. Sommerville
[Correction of MQ 85]","xx
60","xx
Jan 07","85
87",8,
15952,59,Mar 06,A. Holm,,,,,10,
15953,59,Mar 06,R.W.D. Christie,,,,,22,
15954,59,Mar 06,D. Biddle,A. Cunningham (ps),59,Jul 06,86,9,
15955,59,Mar 06,H.W. Webster,,,,,41,
15956,59,Mar 06,"W.W. Rouse Ball
[Restated ET Apr 06]","Henry E. Dudeney
(continued)
(continued)
O. Eckenstein (ps)","61
xx
62
xx","Jun 08
xx
Aug 09
xx","89
90
92
92",10,
15957,59,Mar 06,c.b. Inconnu,"C. Bickerdike
H. Riddell
Hugh MacColl
J. Macleod
W.E. Harrison","59
59
59
59
59","Jun 06
Jun 06
Jun 06
Jun 06
Jun 06","85
85
85
85
85",7,
15958,59,Mar 06,K.J. Sanjána,C.M. Ross,xx,xx,85,3,
15959,59,Mar 06,S. Ganguli,"K.J. Sanjána
S. Ganguli
F.W. Reeves
C.M. Ross","59
59
59
59","May 06
May 06
May 06
May 06","85
85
85
85",61,
15960,59,Mar 06,S.C. Bagchi,J. Cullen,59,May 06,85,46,
15961,59,Mar 06,V. Ramaswami Aiyar,,,,,41,
15962,59,Mar 06,Prof. Neuberg,,,,,48,
15963,59,Mar 06,R.F. Davis,"F.W. Reeves
S. Ganguli
C.M. Ross","xx
xx
xx","xx
xx
xx","85
85
85",41,
15964,59,Mar 06,Prof. Cochez,,,,,48,
15965,59,Mar 06,Joseph Morris,,,,,48,
15966,59,Apr 06,R.W.D. Christie,B.C. Wallis,59,Jul 06,86,5,
15967,59,Apr 06,W.W. Tayler,W.W. Taylor,59,Sep 06,86,25,
15968,59,Apr 06,A, Cunningham,A. Cunningham,xx,xx,86,28
15969,59,Apr 06,E.J. Nanson,,,,,2,
15970,59,Apr 06,K.J. Sanjána,,,,,6,
15971,59,Apr 06,Prof. Cochez,W.F. Beard,59,Sep 06,86,22,
15972,59,Apr 06,Prof. Lauvernay,,,,,44,
15973,59,Apr 06,c.b. C.M. Ross,C.M. Ross (ps),xx,xx,86,44,
15974,59,Apr 06,Hon. G.R. Dick,"S. Ganguli
W.F. Beard","xx
xx","xx
xx","86
86",25,
15975,59,Apr 06,L. Isserlis,C.M. Ross,59,Aug 06,86,48,
15976,59,Apr 06,J.J. Milne,"A.M. Nesbitt
Henry Riddell
J. Blaikie
W.F. Beard","59
59
59
59","Jul 06
Jul 06
Jul 06
xx","86
86
86
86",41,
15977,59,Apr 06,W.F. Beard,"W.J. Dobbs
W.A. Sleigh
F.W. Reeves","59
59
59","Aug 06
Aug 06
Aug 06","86
86
86",48,
15978,59,Apr 06,C.E. Youngman,,,,,41,
15979,59,Apr 06,I. Arnold,,,,,41,
15980,59,Apr 06,Constance I. Marks,Constance I. Marks,59,Jun 06,85,44,
15981,59,Apr 06,Prof. Neuberg,J. Hodgkinson,60,Feb 07,87,46,
15982,59,Apr 06,Prof. Neuberg,,,,,44,
15983,59,Apr 06,A.W.T.,,,,,41,
15984,59,Apr 06,F.W. Reeves,"W.J. Greenstreet
A.M. Nesbitt
C.M. Ross","xx
xx
xx","xx
xx
xx","85
85
85",61,
15985,59,May 06,J. Cullen,,,,,21,
15986,59,May 06,E.J. Nanson,D.M.Y. Sommerville,59,Jul 06,86,21,
15987,59,May 06,G.H. Hardy,,,,,12,
15988,59,May 06,R.W.D. Christie,"R.W.D. Christie
A.H. Bell (ps)","59
59","Aug 06
Sep 06","86
86",9,
15989,59,May 06,James A. Cole,,,,,9,
15990,59,May 06,J.J. Barniville,C.M. Ross,xx,xx,86,64,
15991,59,May 06,K.J. Sanjána,C.M. Ross,59,Aug 06,86,61,
15992,59,May 06,Solidus,Solidus (ps),59,Aug 06,86,22,
15993,59,May 06,R. Chartres,R. Chartres,59,Jul 06,86,14,
15994,59,May 06,Hon. G.R. Dick,H.M. Taylor,59,Aug 06,86,46,
15995,59,May 06,Prof. Neuberg,,,,,46,
15996,59,May 06,W.J. Dobbs,C.M. Ross,59,Aug 06,86,44,
15997,59,May 06,H. Bateman,"J. Cullen
E.J. Nanson","59
61","Sep 06
Oct 08","86
90",44,
15998,59,May 06,A.M. Nesbitt,"K.J. Sanjána
W.F. Beard
Henry Riddell
J. Hodgkinson
C.W. O’Hara","59
59
59
59
59","Sep 06
Sep 06
Sep 06
Sep 06
Sep 06","86
86
86
86
86",45,
15999,59,May 06,D.M.Y. Sommerville,D.M.Y. Sommerville,59,Sep 06,86,45,
,,,,,,,,,
,,,,,,,,,
KEY:,,,,,,,,,
Red letters = female contributor,,,,,,,,,
Green letters = in French,,,,,,,,,
Blue letters = in a language other than English of French,,,,,,,,,
Purple letters = pseudonym,,,,,,,,,
(n) = n solutions,,,,,,,,,
10p = a combinatorial problem posed as a poem,,,,,,,,,
13Δ = Three lengths forming a triangle problem,,,,,,,,,
c.b. = communicated by,,,,,,,,,
ps = partial solution,,,,,,,,,
